DataStructure,Operation,Iteration,Block,Time
Array,Dequeue,3,74,0.109535035
Array,Dequeue,4,74,0.099241832
Array,Dequeue,5,74,0.107466586
Array,Dequeue,6,74,0.101891821
Array,Dequeue,7,74,0.10397298
Array,Dequeue,8,74,0.119171725
Array,Dequeue,9,74,0.10018396
Array,Dequeue,10,74,0.102117382
Array,Dequeue,1,75,0.108770091
Array,Dequeue,2,75,0.113995079
Array,Dequeue,3,75,0.114876508
Array,Dequeue,4,75,0.105731481
Array,Dequeue,5,75,0.114121812
Array,Dequeue,6,75,0.112449122
Array,Dequeue,7,75,0.114711747
Array,Dequeue,8,75,0.122679858
Array,Dequeue,9,75,0.09837397
Array,Dequeue,10,75,0.101653583
Array,Dequeue,1,76,0.116362853
Array,Dequeue,2,76,0.108380425
Array,Dequeue,3,76,0.111774509
Array,Dequeue,4,76,0.117184071
Array,Dequeue,5,76,0.109489617
Array,Dequeue,6,76,0.10684726
Array,Dequeue,7,76,0.107831592
Array,Dequeue,8,76,0.148627278
Array,Dequeue,9,76,0.114594044
Array,Dequeue,10,76,0.11633736
Array,Dequeue,1,77,0.11329719
Array,Dequeue,2,77,0.112975469
Array,Dequeue,3,77,0.111072857
Array,Dequeue,4,77,0.110320792
Array,Dequeue,5,77,0.112492163
Array,Dequeue,6,77,0.11148137
Array,Dequeue,7,77,0.120497612
Array,Dequeue,8,77,0.137379734
Array,Dequeue,9,77,0.114345623
Array,Dequeue,10,77,0.11193714
Array,Dequeue,1,78,0.110942614
Array,Dequeue,2,78,0.111588353
Array,Dequeue,3,78,0.10291868
Array,Dequeue,4,78,0.105023299
Array,Dequeue,5,78,0.103051439
Array,Dequeue,6,78,0.110302026
Array,Dequeue,7,78,0.109986811
Array,Dequeue,8,78,0.140729559
Array,Dequeue,9,78,0.113003577
Array,Dequeue,10,78,0.115497917
Array,Dequeue,1,79,0.117721663
Array,Dequeue,2,79,0.106548718
Array,Dequeue,3,79,0.105720467
Array,Dequeue,4,79,0.111482559
Array,Dequeue,5,79,0.114886755
Array,Dequeue,6,79,0.111720989
Array,Dequeue,7,79,0.118793226
Array,Dequeue,8,79,0.137652925
Array,Dequeue,9,79,0.116244322
Array,Dequeue,10,79,0.11751244
Array,Dequeue,1,80,0.122738838
Array,Dequeue,2,80,0.114156852
Array,Dequeue,3,80,0.109591279
Array,Dequeue,4,80,0.108413928
Array,Dequeue,5,80,0.1109038
Array,Dequeue,6,80,0.115406985
Array,Dequeue,7,80,0.111091597
Array,Dequeue,8,80,0.136372461
Array,Dequeue,9,80,0.111839331
Array,Dequeue,10,80,0.109800877
Array,Dequeue,1,81,0.118162176
Array,Dequeue,2,81,0.106573752
Array,Dequeue,3,81,0.105486424
Array,Dequeue,4,81,0.109305346
Array,Dequeue,5,81,0.109402085
Array,Dequeue,6,81,0.111615073
Array,Dequeue,7,81,0.111187782
Array,Dequeue,8,81,0.132241564
Array,Dequeue,9,81,0.10581005
Array,Dequeue,10,81,0.119319485
Array,Dequeue,1,82,0.126140775
Array,Dequeue,2,82,0.111337263
Array,Dequeue,3,82,0.109688552
Array,Dequeue,4,82,0.129924146
Array,Dequeue,5,82,0.122819433
Array,Dequeue,6,82,0.117246674
Array,Dequeue,7,82,0.12115521
Array,Dequeue,8,82,0.136704579
Array,Dequeue,9,82,0.115354491
Array,Dequeue,10,82,0.107451444
Array,Dequeue,1,83,0.122718136
Array,Dequeue,2,83,0.111548286
Array,Dequeue,3,83,0.107812592
Array,Dequeue,4,83,0.109923126
Array,Dequeue,5,83,0.114761917
Array,Dequeue,6,83,0.109015102
Array,Dequeue,7,83,0.114586406
Array,Dequeue,8,83,0.138641595
Array,Dequeue,9,83,0.110601298
Array,Dequeue,10,83,0.12571803
Array,Dequeue,1,84,0.130393403
Array,Dequeue,2,84,0.111864602
Array,Dequeue,3,84,0.11683645
Array,Dequeue,4,84,0.129628303
Array,Dequeue,5,84,0.119447002
Array,Dequeue,6,84,0.117171599
Array,Dequeue,7,84,0.116446153
Array,Dequeue,8,84,0.152214112
Array,Dequeue,9,84,0.111222829
Array,Dequeue,10,84,0.121252484
Array,Dequeue,1,85,0.126739822
Array,Dequeue,2,85,0.113198227
Array,Dequeue,3,85,0.134041395
Array,Dequeue,4,85,0.119350572
Array,Dequeue,5,85,0.117299458
Array,Dequeue,6,85,0.114760751
Array,Dequeue,7,85,0.119049103
Array,Dequeue,8,85,0.172040067
Array,Dequeue,9,85,0.113773747
Array,Dequeue,10,85,0.110782631
Array,Dequeue,1,86,0.130164338
Array,Dequeue,2,86,0.127772524
Array,Dequeue,3,86,0.127256154
Array,Dequeue,4,86,0.131855804
Array,Dequeue,5,86,0.127609861
Array,Dequeue,6,86,0.114072166
Array,Dequeue,7,86,0.130211376
Array,Dequeue,8,86,0.161421891
Array,Dequeue,9,86,0.128537913
Array,Dequeue,10,86,0.130613279
Array,Dequeue,1,87,0.13900042
Array,Dequeue,2,87,0.123752194
Array,Dequeue,3,87,0.120909156
Array,Dequeue,4,87,0.131988242
Array,Dequeue,5,87,0.12194651
Array,Dequeue,6,87,0.114714424
Array,Dequeue,7,87,0.125164572
Array,Dequeue,8,87,0.154727664
Array,Dequeue,9,87,0.132022873
Array,Dequeue,10,87,0.134559022
Array,Dequeue,1,88,0.139503754
Array,Dequeue,2,88,0.127836101
Array,Dequeue,3,88,0.122309378
Array,Dequeue,4,88,0.147575524
Array,Dequeue,5,88,0.122878793
Array,Dequeue,6,88,0.116919953
Array,Dequeue,7,88,0.127259137
Array,Dequeue,8,88,0.151731165
Array,Dequeue,9,88,0.139570127
Array,Dequeue,10,88,0.127453979
Array,Dequeue,1,89,0.132102213
Array,Dequeue,2,89,0.119672762
Array,Dequeue,3,89,0.123552579
Array,Dequeue,4,89,0.150136496
Array,Dequeue,5,89,0.124437892
Array,Dequeue,6,89,0.117225329
Array,Dequeue,7,89,0.129511713
Array,Dequeue,8,89,0.153536678
Array,Dequeue,9,89,0.13497092
Array,Dequeue,10,89,0.121947587
Array,Dequeue,1,90,0.134369777
Array,Dequeue,2,90,0.118308921
Array,Dequeue,3,90,0.120865936
Array,Dequeue,4,90,0.121282818
Array,Dequeue,5,90,0.121494918
Array,Dequeue,6,90,0.126379143
Array,Dequeue,7,90,0.124292886
Array,Dequeue,8,90,0.145849476
Array,Dequeue,9,90,0.131861949
Array,Dequeue,10,90,0.134542399
Array,Dequeue,1,91,0.136730631
Array,Dequeue,2,91,0.122033886
Array,Dequeue,3,91,0.124624476
Array,Dequeue,4,91,0.141832685
Array,Dequeue,5,91,0.124935273
Array,Dequeue,6,91,0.139743271
Array,Dequeue,7,91,0.130035861
Array,Dequeue,8,91,0.14809636
Array,Dequeue,9,91,0.138328703
Array,Dequeue,10,91,0.137556755
Array,Dequeue,1,92,0.14082004
Array,Dequeue,2,92,0.125441932
Array,Dequeue,3,92,0.135647719
Array,Dequeue,4,92,0.127104984
Array,Dequeue,5,92,0.133110381
Array,Dequeue,6,92,0.126016053
Array,Dequeue,7,92,0.137539649
Array,Dequeue,8,92,0.159931198
Array,Dequeue,9,92,0.137343849
Array,Dequeue,10,92,0.130044833
Array,Dequeue,1,93,0.147767407
Array,Dequeue,2,93,0.142121477
Array,Dequeue,3,93,0.145419413
Array,Dequeue,4,93,0.148433393
Array,Dequeue,5,93,0.142573512
Array,Dequeue,6,93,0.126960311
Array,Dequeue,7,93,0.144669362
Array,Dequeue,8,93,0.178741021
Array,Dequeue,9,93,0.139358585
Array,Dequeue,10,93,0.128944725
Array,Dequeue,1,94,0.127981894
Array,Dequeue,2,94,0.1258637
Array,Dequeue,3,94,0.124712173
Array,Dequeue,4,94,0.141389235
Array,Dequeue,5,94,0.125169459
Array,Dequeue,6,94,0.128575437
Array,Dequeue,7,94,0.127389193
Array,Dequeue,8,94,0.154205913
Array,Dequeue,9,94,0.124055797
Array,Dequeue,10,94,0.134316118
Array,Dequeue,1,95,0.13465464
Array,Dequeue,2,95,0.136974936
Array,Dequeue,3,95,0.133068577
Array,Dequeue,4,95,0.140132782
Array,Dequeue,5,95,0.136752477
Array,Dequeue,6,95,0.132868786
Array,Dequeue,7,95,0.140679236
Array,Dequeue,8,95,0.168551635
Array,Dequeue,9,95,0.129924002
Array,Dequeue,10,95,0.142568952
Array,Dequeue,1,96,0.146413079
Array,Dequeue,2,96,0.135297777
Array,Dequeue,3,96,0.128595167
Array,Dequeue,4,96,0.155645985
Array,Dequeue,5,96,0.131582703
Array,Dequeue,6,96,0.135672417
Array,Dequeue,7,96,0.135993816
Array,Dequeue,8,96,0.162036934
Array,Dequeue,9,96,0.128267352
Array,Dequeue,10,96,0.145825998
Array,Dequeue,1,97,0.150450869
Array,Dequeue,2,97,0.137232518
Array,Dequeue,3,97,0.129097939
Array,Dequeue,4,97,0.144942704
Array,Dequeue,5,97,0.134354118
Array,Dequeue,6,97,0.156188185
Array,Dequeue,7,97,0.136884988
Array,Dequeue,8,97,0.133397386
Array,Dequeue,9,97,0.129278234
Array,Dequeue,10,97,0.150945141
Array,Dequeue,1,98,0.136945008
Array,Dequeue,2,98,0.150844867
Array,Dequeue,3,98,0.145758775
Array,Dequeue,4,98,0.153154642
Array,Dequeue,5,98,0.150797535
Array,Dequeue,6,98,0.132567789
Array,Dequeue,7,98,0.152534282
Array,Dequeue,8,98,0.154011388
Array,Dequeue,9,98,0.137518761
Array,Dequeue,10,98,0.130835293
Array,Dequeue,1,99,0.133906725
Array,Dequeue,2,99,0.135605991
Array,Dequeue,3,99,0.135742816
Array,Dequeue,4,99,0.172355428
Array,Dequeue,5,99,0.136383162
Array,Dequeue,6,99,0.140882702
Array,Dequeue,7,99,0.139285369
Array,Dequeue,8,99,0.143226161
Array,Dequeue,9,99,0.137887903
Array,Dequeue,10,99,0.14826156
Array,Dequeue,1,100,0.164393089
Array,Dequeue,2,100,0.164683703
Array,Dequeue,3,100,0.161542219
Array,Dequeue,4,100,0.176545028
Array,Dequeue,5,100,0.160550661
Array,Dequeue,6,100,0.160212566
Array,Dequeue,7,100,0.162885328
Array,Dequeue,8,100,0.168051136
Array,Dequeue,9,100,0.159216378
Array,Dequeue,10,100,0.167736886
LinkedList,Dequeue,1,1,0.000281652
LinkedList,Dequeue,2,1,0.000275214
LinkedList,Dequeue,3,1,0.000264851
LinkedList,Dequeue,4,1,0.000281367
LinkedList,Dequeue,5,1,0.000273876
LinkedList,Dequeue,6,1,0.00027038
LinkedList,Dequeue,7,1,0.000298388
LinkedList,Dequeue,8,1,0.000283902
LinkedList,Dequeue,9,1,0.000241814
LinkedList,Dequeue,10,1,0.000266006
LinkedList,Dequeue,1,2,0.00024469
LinkedList,Dequeue,2,2,0.000254222
LinkedList,Dequeue,3,2,0.000237886
LinkedList,Dequeue,4,2,0.000245214
LinkedList,Dequeue,5,2,0.000238404
LinkedList,Dequeue,6,2,0.000255419
LinkedList,Dequeue,7,2,0.00031209
LinkedList,Dequeue,8,2,0.000241997
LinkedList,Dequeue,9,2,0.0002255
LinkedList,Dequeue,10,2,0.000230539
LinkedList,Dequeue,1,3,0.00022658
LinkedList,Dequeue,2,3,0.000251591
LinkedList,Dequeue,3,3,0.000612845
LinkedList,Dequeue,4,3,0.000241819
LinkedList,Dequeue,5,3,0.000617358
LinkedList,Dequeue,6,3,0.000221422
LinkedList,Dequeue,7,3,0.000281982
LinkedList,Dequeue,8,3,0.000232582
LinkedList,Dequeue,9,3,0.00020091
LinkedList,Dequeue,10,3,0.000597943
LinkedList,Dequeue,1,4,0.000215512
LinkedList,Dequeue,2,4,0.000223502
LinkedList,Dequeue,3,4,0.000211333
LinkedList,Dequeue,4,4,0.000234764
LinkedList,Dequeue,5,4,0.000208484
LinkedList,Dequeue,6,4,0.000213291
LinkedList,Dequeue,7,4,0.000257214
LinkedList,Dequeue,8,4,0.000232599
LinkedList,Dequeue,9,4,0.000221757
LinkedList,Dequeue,10,4,0.000234444
LinkedList,Dequeue,1,5,0.000856311
LinkedList,Dequeue,2,5,0.000738226
LinkedList,Dequeue,3,5,0.000242853
LinkedList,Dequeue,4,5,0.000247466
LinkedList,Dequeue,5,5,0.000235177
LinkedList,Dequeue,6,5,0.000250857
LinkedList,Dequeue,7,5,0.000713767
LinkedList,Dequeue,8,5,0.000260407
LinkedList,Dequeue,9,5,0.000219492
LinkedList,Dequeue,10,5,0.000212827
LinkedList,Dequeue,1,6,0.000201285
LinkedList,Dequeue,2,6,0.000210585
LinkedList,Dequeue,3,6,0.000217082
LinkedList,Dequeue,4,6,0.000246736
LinkedList,Dequeue,5,6,0.000210454
LinkedList,Dequeue,6,6,0.000231835
LinkedList,Dequeue,7,6,0.000238501
LinkedList,Dequeue,8,6,0.000218699
LinkedList,Dequeue,9,6,0.000197792
LinkedList,Dequeue,10,6,0.000200812
LinkedList,Dequeue,1,7,0.000198692
LinkedList,Dequeue,2,7,0.000220853
LinkedList,Dequeue,3,7,0.000219039
LinkedList,Dequeue,4,7,0.000232085
LinkedList,Dequeue,5,7,0.000224989
LinkedList,Dequeue,6,7,0.000213715
LinkedList,Dequeue,7,7,0.000260122
LinkedList,Dequeue,8,7,0.000229005
LinkedList,Dequeue,9,7,0.000200204
LinkedList,Dequeue,10,7,0.000208469
LinkedList,Dequeue,1,8,0.000223042
LinkedList,Dequeue,2,8,0.000255826
LinkedList,Dequeue,3,8,0.000236076
LinkedList,Dequeue,4,8,0.000718856
LinkedList,Dequeue,5,8,0.000224853
LinkedList,Dequeue,6,8,0.000653836
LinkedList,Dequeue,7,8,0.000276469
LinkedList,Dequeue,8,8,0.000656981
LinkedList,Dequeue,9,8,0.000670335
LinkedList,Dequeue,10,8,0.000227537
LinkedList,Dequeue,1,9,0.000228568
LinkedList,Dequeue,2,9,0.000254278
LinkedList,Dequeue,3,9,0.000247831
LinkedList,Dequeue,4,9,0.000240015
LinkedList,Dequeue,5,9,0.000239645
LinkedList,Dequeue,6,9,0.000233872
LinkedList,Dequeue,7,9,0.000281013
LinkedList,Dequeue,8,9,0.000249365
LinkedList,Dequeue,9,9,0.000209097
LinkedList,Dequeue,10,9,0.000201038
LinkedList,Dequeue,1,10,0.000227831
LinkedList,Dequeue,2,10,0.000246938
LinkedList,Dequeue,3,10,0.000221255
LinkedList,Dequeue,4,10,0.000230524
LinkedList,Dequeue,5,10,0.000252576
LinkedList,Dequeue,6,10,0.000241054
LinkedList,Dequeue,7,10,0.000267262
LinkedList,Dequeue,8,10,0.000251309
LinkedList,Dequeue,9,10,0.000221354
LinkedList,Dequeue,10,10,0.000196708
LinkedList,Dequeue,1,11,0.000217372
LinkedList,Dequeue,2,11,0.000218061
LinkedList,Dequeue,3,11,0.000200927
LinkedList,Dequeue,4,11,0.00023906
LinkedList,Dequeue,5,11,0.000230978
LinkedList,Dequeue,6,11,0.000207955
LinkedList,Dequeue,7,11,0.000262247
LinkedList,Dequeue,8,11,0.000211547
LinkedList,Dequeue,9,11,0.000181988
LinkedList,Dequeue,10,11,0.000194812
LinkedList,Dequeue,1,12,0.000233396
LinkedList,Dequeue,2,12,0.00025463
LinkedList,Dequeue,3,12,0.000246631
LinkedList,Dequeue,4,12,0.000225373
LinkedList,Dequeue,5,12,0.000226777
LinkedList,Dequeue,6,12,0.000261733
LinkedList,Dequeue,7,12,0.000247244
LinkedList,Dequeue,8,12,0.00024522
LinkedList,Dequeue,9,12,0.000226857
LinkedList,Dequeue,10,12,0.000215476
LinkedList,Dequeue,1,13,0.000208804
LinkedList,Dequeue,2,13,0.000231573
LinkedList,Dequeue,3,13,0.000231908
LinkedList,Dequeue,4,13,0.000259168
LinkedList,Dequeue,5,13,0.000227193
LinkedList,Dequeue,6,13,0.000233759
LinkedList,Dequeue,7,13,0.000270254
LinkedList,Dequeue,8,13,0.000248973
LinkedList,Dequeue,9,13,0.000209409
LinkedList,Dequeue,10,13,0.000225281
LinkedList,Dequeue,1,14,0.000192801
LinkedList,Dequeue,2,14,0.000228155
LinkedList,Dequeue,3,14,0.000213775
LinkedList,Dequeue,4,14,0.000230135
LinkedList,Dequeue,5,14,0.000252665
LinkedList,Dequeue,6,14,0.000225648
LinkedList,Dequeue,7,14,0.000275169
LinkedList,Dequeue,8,14,0.000243165
LinkedList,Dequeue,9,14,0.000210638
LinkedList,Dequeue,10,14,0.000207278
LinkedList,Dequeue,1,15,0.000231207
LinkedList,Dequeue,2,15,0.00020875
LinkedList,Dequeue,3,15,0.000199404
LinkedList,Dequeue,4,15,0.000243896
LinkedList,Dequeue,5,15,0.000218671
LinkedList,Dequeue,6,15,0.000230499
LinkedList,Dequeue,7,15,0.000230008
LinkedList,Dequeue,8,15,0.000227934
LinkedList,Dequeue,9,15,0.00018823
LinkedList,Dequeue,10,15,0.000186376
LinkedList,Dequeue,1,16,0.00020812
LinkedList,Dequeue,2,16,0.000243652
LinkedList,Dequeue,3,16,0.000226727
LinkedList,Dequeue,4,16,0.000242901
LinkedList,Dequeue,5,16,0.000238756
LinkedList,Dequeue,6,16,0.000217011
LinkedList,Dequeue,7,16,0.000263266
LinkedList,Dequeue,8,16,0.000237721
LinkedList,Dequeue,9,16,0.000218568
LinkedList,Dequeue,10,16,0.000221047
LinkedList,Dequeue,1,17,0.000191017
LinkedList,Dequeue,2,17,0.000209573
LinkedList,Dequeue,3,17,0.000215083
LinkedList,Dequeue,4,17,0.000233399
LinkedList,Dequeue,5,17,0.000206948
LinkedList,Dequeue,6,17,0.000198605
LinkedList,Dequeue,7,17,0.000237658
LinkedList,Dequeue,8,17,0.000244461
LinkedList,Dequeue,9,17,0.000202113
LinkedList,Dequeue,10,17,0.000215521
LinkedList,Dequeue,1,18,0.000239056
LinkedList,Dequeue,2,18,0.000241445
LinkedList,Dequeue,3,18,0.000231122
LinkedList,Dequeue,4,18,0.000230344
LinkedList,Dequeue,5,18,0.000242598
LinkedList,Dequeue,6,18,0.000247494
LinkedList,Dequeue,7,18,0.000247415
LinkedList,Dequeue,8,18,0.000240732
LinkedList,Dequeue,9,18,0.00020206
LinkedList,Dequeue,10,18,0.000196996
LinkedList,Dequeue,1,19,0.000229872
LinkedList,Dequeue,2,19,0.000219779
LinkedList,Dequeue,3,19,0.000226817
LinkedList,Dequeue,4,19,0.000242159
LinkedList,Dequeue,5,19,0.000203702
LinkedList,Dequeue,6,19,0.000241543
LinkedList,Dequeue,7,19,0.000231343
LinkedList,Dequeue,8,19,0.000235476
LinkedList,Dequeue,9,19,0.000181408
LinkedList,Dequeue,10,19,0.000182745
LinkedList,Dequeue,1,20,0.000188595
LinkedList,Dequeue,2,20,0.000205056
LinkedList,Dequeue,3,20,0.000228169
LinkedList,Dequeue,4,20,0.00022313
LinkedList,Dequeue,5,20,0.000214416
LinkedList,Dequeue,6,20,0.000196994
LinkedList,Dequeue,7,20,0.000262911
LinkedList,Dequeue,8,20,0.000222644
LinkedList,Dequeue,9,20,0.000188121
LinkedList,Dequeue,10,20,0.000200218
LinkedList,Dequeue,1,21,0.000202191
LinkedList,Dequeue,2,21,0.000221338
LinkedList,Dequeue,3,21,0.000221123
LinkedList,Dequeue,4,21,0.000238416
LinkedList,Dequeue,5,21,0.00023597
LinkedList,Dequeue,6,21,0.000261333
LinkedList,Dequeue,7,21,0.000283192
LinkedList,Dequeue,8,21,0.000254811
LinkedList,Dequeue,9,21,0.000191093
LinkedList,Dequeue,10,21,0.000224687
LinkedList,Dequeue,1,22,0.000202625
LinkedList,Dequeue,2,22,0.0002172
LinkedList,Dequeue,3,22,0.000192324
LinkedList,Dequeue,4,22,0.000239852
LinkedList,Dequeue,5,22,0.000211167
LinkedList,Dequeue,6,22,0.000203533
LinkedList,Dequeue,7,22,0.000232739
LinkedList,Dequeue,8,22,0.000225577
LinkedList,Dequeue,9,22,0.000196591
LinkedList,Dequeue,10,22,0.000178459
LinkedList,Dequeue,1,23,0.000221538
LinkedList,Dequeue,2,23,0.00020524
LinkedList,Dequeue,3,23,0.000204756
LinkedList,Dequeue,4,23,0.00021972
LinkedList,Dequeue,5,23,0.000202335
LinkedList,Dequeue,6,23,0.000249483
LinkedList,Dequeue,7,23,0.000242337
LinkedList,Dequeue,8,23,0.000240171
LinkedList,Dequeue,9,23,0.000210015
LinkedList,Dequeue,10,23,0.000175706
LinkedList,Dequeue,1,24,0.000216882
LinkedList,Dequeue,2,24,0.000247548
LinkedList,Dequeue,3,24,0.00071659
LinkedList,Dequeue,4,24,0.000254483
LinkedList,Dequeue,5,24,0.000645214
LinkedList,Dequeue,6,24,0.000244648
LinkedList,Dequeue,7,24,0.000275243
LinkedList,Dequeue,8,24,0.000246743
LinkedList,Dequeue,9,24,0.000198013
LinkedList,Dequeue,10,24,0.000646494
LinkedList,Dequeue,1,25,0.000234944
LinkedList,Dequeue,2,25,0.000229918
LinkedList,Dequeue,3,25,0.000224406
LinkedList,Dequeue,4,25,0.000226199
LinkedList,Dequeue,5,25,0.000199239
LinkedList,Dequeue,6,25,0.00023238
LinkedList,Dequeue,7,25,0.000243245
LinkedList,Dequeue,8,25,0.000244263
LinkedList,Dequeue,9,25,0.000196028
LinkedList,Dequeue,10,25,0.000194555
LinkedList,Dequeue,1,26,0.000199948
LinkedList,Dequeue,2,26,0.000226686
LinkedList,Dequeue,3,26,0.000207501
LinkedList,Dequeue,4,26,0.000226854
LinkedList,Dequeue,5,26,0.000228597
LinkedList,Dequeue,6,26,0.000236525
LinkedList,Dequeue,7,26,0.00024357
LinkedList,Dequeue,8,26,0.000204095
LinkedList,Dequeue,9,26,0.000177862
LinkedList,Dequeue,10,26,0.000182053
LinkedList,Dequeue,1,27,0.000679572
LinkedList,Dequeue,2,27,0.000696579
LinkedList,Dequeue,3,27,0.000198572
LinkedList,Dequeue,4,27,0.000230023
LinkedList,Dequeue,5,27,0.000227054
LinkedList,Dequeue,6,27,0.000225159
LinkedList,Dequeue,7,27,0.000680272
LinkedList,Dequeue,8,27,0.000232295
LinkedList,Dequeue,9,27,0.000187084
LinkedList,Dequeue,10,27,0.000178941
LinkedList,Dequeue,1,28,0.000190146
LinkedList,Dequeue,2,28,0.000218744
LinkedList,Dequeue,3,28,0.000204939
LinkedList,Dequeue,4,28,0.000226782
LinkedList,Dequeue,5,28,0.000219531
LinkedList,Dequeue,6,28,0.000210632
LinkedList,Dequeue,7,28,0.000228538
LinkedList,Dequeue,8,28,0.000234204
LinkedList,Dequeue,9,28,0.000166819
LinkedList,Dequeue,10,28,0.00019128
LinkedList,Dequeue,1,29,0.000192338
LinkedList,Dequeue,2,29,0.000235375
LinkedList,Dequeue,3,29,0.00021471
LinkedList,Dequeue,4,29,0.00021981
LinkedList,Dequeue,5,29,0.000222318
LinkedList,Dequeue,6,29,0.000249798
LinkedList,Dequeue,7,29,0.000258713
LinkedList,Dequeue,8,29,0.000230834
LinkedList,Dequeue,9,29,0.000179775
LinkedList,Dequeue,10,29,0.000183274
LinkedList,Dequeue,1,30,0.000171709
LinkedList,Dequeue,2,30,0.000208333
LinkedList,Dequeue,3,30,0.000226721
LinkedList,Dequeue,4,30,0.000665389
LinkedList,Dequeue,5,30,0.000222578
LinkedList,Dequeue,6,30,0.000688519
LinkedList,Dequeue,7,30,0.000251427
LinkedList,Dequeue,8,30,0.000634586
LinkedList,Dequeue,9,30,0.000543489
LinkedList,Dequeue,10,30,0.000163115
LinkedList,Dequeue,1,31,0.00016954
LinkedList,Dequeue,2,31,0.000208161
LinkedList,Dequeue,3,31,0.000184115
LinkedList,Dequeue,4,31,0.000191617
LinkedList,Dequeue,5,31,0.000204188
LinkedList,Dequeue,6,31,0.00019053
LinkedList,Dequeue,7,31,0.000228156
LinkedList,Dequeue,8,31,0.000213488
LinkedList,Dequeue,9,31,0.000154208
LinkedList,Dequeue,10,31,0.000167884
LinkedList,Dequeue,1,32,0.00018844
LinkedList,Dequeue,2,32,0.000224189
LinkedList,Dequeue,3,32,0.000197557
LinkedList,Dequeue,4,32,0.000238937
LinkedList,Dequeue,5,32,0.000236801
LinkedList,Dequeue,6,32,0.000225657
LinkedList,Dequeue,7,32,0.000259277
LinkedList,Dequeue,8,32,0.000225863
LinkedList,Dequeue,9,32,0.000202857
LinkedList,Dequeue,10,32,0.000177058
LinkedList,Dequeue,1,33,0.00019393
LinkedList,Dequeue,2,33,0.000216915
LinkedList,Dequeue,3,33,0.000181496
LinkedList,Dequeue,4,33,0.000202046
LinkedList,Dequeue,5,33,0.000212367
LinkedList,Dequeue,6,33,0.00019773
LinkedList,Dequeue,7,33,0.000235062
LinkedList,Dequeue,8,33,0.000226946
LinkedList,Dequeue,9,33,0.000153969
LinkedList,Dequeue,10,33,0.000189665
LinkedList,Dequeue,1,34,0.000209356
LinkedList,Dequeue,2,34,0.000210828
LinkedList,Dequeue,3,34,0.000210459
LinkedList,Dequeue,4,34,0.000211914
LinkedList,Dequeue,5,34,0.000205785
LinkedList,Dequeue,6,34,0.000195447
LinkedList,Dequeue,7,34,0.000230994
LinkedList,Dequeue,8,34,0.000241007
LinkedList,Dequeue,9,34,0.000156179
LinkedList,Dequeue,10,34,0.00016256
LinkedList,Dequeue,1,35,0.000189157
LinkedList,Dequeue,2,35,0.000225952
LinkedList,Dequeue,3,35,0.000199174
LinkedList,Dequeue,4,35,0.000205406
LinkedList,Dequeue,5,35,0.00021389
LinkedList,Dequeue,6,35,0.000227259
LinkedList,Dequeue,7,35,0.000248431
LinkedList,Dequeue,8,35,0.000226252
LinkedList,Dequeue,9,35,0.000190939
LinkedList,Dequeue,10,35,0.000195262
LinkedList,Dequeue,1,36,0.000165823
LinkedList,Dequeue,2,36,0.000206693
LinkedList,Dequeue,3,36,0.000183054
LinkedList,Dequeue,4,36,0.000198794
LinkedList,Dequeue,5,36,0.000239324
LinkedList,Dequeue,6,36,0.000194103
LinkedList,Dequeue,7,36,0.000270604
LinkedList,Dequeue,8,36,0.000205457
LinkedList,Dequeue,9,36,0.000183363
LinkedList,Dequeue,10,36,0.000170595
LinkedList,Dequeue,1,37,0.000177813
LinkedList,Dequeue,2,37,0.000209745
LinkedList,Dequeue,3,37,0.000189161
LinkedList,Dequeue,4,37,0.000188421
LinkedList,Dequeue,5,37,0.000200995
LinkedList,Dequeue,6,37,0.000193079
LinkedList,Dequeue,7,37,0.000275462
LinkedList,Dequeue,8,37,0.000215134
LinkedList,Dequeue,9,37,0.00020875
LinkedList,Dequeue,10,37,0.00017552
LinkedList,Dequeue,1,38,0.000186554
LinkedList,Dequeue,2,38,0.000224004
LinkedList,Dequeue,3,38,0.000196137
LinkedList,Dequeue,4,38,0.000209864
LinkedList,Dequeue,5,38,0.000231677
LinkedList,Dequeue,6,38,0.000210371
LinkedList,Dequeue,7,38,0.000243163
LinkedList,Dequeue,8,38,0.000241537
LinkedList,Dequeue,9,38,0.000212157
LinkedList,Dequeue,10,38,0.000195815
LinkedList,Dequeue,1,39,0.000184916
LinkedList,Dequeue,2,39,0.000209669
LinkedList,Dequeue,3,39,0.000191209
LinkedList,Dequeue,4,39,0.000209979
LinkedList,Dequeue,5,39,0.000203203
LinkedList,Dequeue,6,39,0.000183236
LinkedList,Dequeue,7,39,0.000259579
LinkedList,Dequeue,8,39,0.000206785
LinkedList,Dequeue,9,39,0.000152451
LinkedList,Dequeue,10,39,0.000157959
LinkedList,Dequeue,1,40,0.000185045
LinkedList,Dequeue,2,40,0.000231818
LinkedList,Dequeue,3,40,0.000195334
